stay_id,stay_added,start_date,end_date,duration,pet_total,service_type,owner_id,sitter_id,new_to_rover,booking_total_usd,postal_code
315293,2015-10-03 15:07:08,2015-11-04,2015-11-15,11,1,overnight-boarding,126230,1155,0,473,98006
459093,2015-10-03 15:07:18,2015-10-15,2015-10-23,8,1,overnight-traveling,1028181,928523,1,320,32223
457861,2015-10-03 15:07:19,2015-11-26,2015-11-29,3,2,overnight-traveling,470101,395020,0,90,37211
315259,2015-10-03 15:07:26,2015-10-03,2015-10-04,1,1,overnight-boarding,1051246,900872,1,45,2122
296395,2015-10-03 15:07:48,2015-09-25,2015-10-03,8,1,overnight-boarding,1015721,134047,1,200,94561
315269,2015-10-03 15:10:16,2015-10-09,2015-10-12,3,1,overnight-boarding,1051259,988921,1,0,77091
315280,2015-10-03 15:10:41,2015-10-03,2015-10-18,15,1,overnight-boarding,687951,978843,0,240,98270
312895,2015-10-03 15:12:55,2015-12-22,2015-12-30,8,1,overnight-boarding,1045891,526369,1,252,19446
313676,2015-10-03 15:17:10,2015-10-09,2015-10-11,2,1,overnight-boarding,463580,434191,0,57,60645
310309,2015-10-03 15:19:52,2015-10-14,2015-10-18,4,1,overnight-boarding,1040404,73961,1,120,98109
459375,2015-10-03 15:19:59,2015-10-03,2015-10-04,1,1,overnight-traveling,849949,148906,0,27,89145
458883,2015-10-03 15:20:29,2015-10-04,2015-10-09,5,2,overnight-traveling,955612,449604,1,150,37713
459330,2015-10-03 15:21:27,2015-10-06,2015-10-08,2,1,overnight-traveling,526488,135067,0,30,95831
459391,2015-10-03 15:22:05,2015-10-10,2015-10-12,2,1,overnight-traveling,38250,76358,0,70,3051
459393,2015-10-03 15:24:16,2015-10-10,2015-10-10,1,1,overnight-traveling,1035099,931531,0,125,27603
314952,2015-10-03 15:25:02,2015-10-16,2015-10-18,2,1,overnight-boarding,424989,896036,0,50,53202
442004,2015-10-03 15:26:05,2015-10-07,2015-10-12,5,1,overnight-traveling,888474,703643,1,125,60563
312556,2015-10-03 15:26:34,2015-10-15,2015-10-18,3,1,overnight-boarding,846031,169937,0,120,34105
315248,2015-10-03 15:26:49,2015-10-03,2015-10-04,1,1,overnight-boarding,561328,473294,0,41,78757
313369,2015-10-03 15:28:00,2015-10-09,2015-10-11,2,1,overnight-boarding,1011419,921648,1,50,78723
314653,2015-10-03 15:32:25,2015-10-03,2015-10-04,1,2,overnight-boarding,1000399,884889,1,50,77396
314231,2015-10-03 15:32:47,2015-10-04,2015-10-05,1,1,overnight-boarding,1038423,891231,0,37,10549
314834,2015-10-03 15:35:34,2015-10-06,2015-10-13,7,1,overnight-boarding,690874,69082,0,245,93907
459385,2015-10-03 15:35:56,2015-11-25,2015-11-30,5,1,overnight-traveling,1036291,701969,1,162.75,34112
459294,2015-10-03 15:36:33,2015-10-16,2015-10-20,4,3,overnight-traveling,151165,44624,0,0,2124
302104,2015-10-03 15:36:48,2015-10-26,2015-10-30,4,1,overnight-boarding,1015793,445596,1,100,33314
315298,2015-10-03 15:38:40,2015-10-04,2015-10-04,1,1,overnight-boarding,417988,237494,0,15,28906
302160,2015-10-03 15:38:43,2015-10-21,2015-10-23,2,1,overnight-boarding,1015793,445596,0,50,33314
459395,2015-10-03 15:38:54,2015-10-03,2015-10-04,1,2,overnight-traveling,746418,515149,0,55,94509
315289,2015-10-03 15:41:31,2015-10-04,2015-10-09,5,1,overnight-boarding,144620,498670,0,150,30141
314625,2015-10-03 15:42:05,2015-10-09,2015-10-11,2,1,overnight-boarding,429029,573341,0,70,94070
315310,2015-10-03 15:44:45,2015-11-23,2015-11-27,4,2,overnight-boarding,300208,418442,0,280,30084
314945,2015-10-03 15:45:55,2015-10-10,2015-10-10,1,2,overnight-boarding,924599,899025,0,54,22405
458690,2015-10-03 15:46:16,2015-10-03,2015-10-03,1,1,overnight-traveling,622227,209542,0,45,2155
314519,2015-10-03 15:46:18,2015-10-09,2015-10-11,2,2,overnight-boarding,1049876,27167,1,0,15212
459283,2015-10-03 15:48:43,2015-10-03,2015-10-03,1,2,overnight-traveling,897577,516066,0,30,30080
313961,2015-10-03 15:49:18,2015-10-02,2015-10-04,2,1,overnight-boarding,1048824,747159,1,68.25,49441
458580,2015-10-03 15:49:34,2015-11-02,2015-11-05,3,3,overnight-traveling,1032659,685543,1,144.9,92223
314230,2015-10-03 15:49:48,2015-10-22,2015-10-24,2,1,overnight-boarding,339222,675393,0,150,10002
302812,2015-10-03 15:50:48,2015-10-14,2015-10-20,6,2,overnight-boarding,1027421,837452,1,340.2,28374
315304,2015-10-03 15:53:26,2015-10-15,2015-10-19,4,1,overnight-boarding,653959,441412,0,128,98108
315324,2015-10-03 15:57:19,2015-11-02,2015-11-02,1,1,overnight-boarding,457846,626727,1,25,22030
314023,2015-10-03 15:58:29,2015-10-03,2015-10-04,1,1,overnight-boarding,1048964,423729,1,40,94561
459396,2015-10-03 15:58:44,2015-12-24,2016-01-03,10,2,overnight-traveling,685242,269911,0,480,77024
311681,2015-10-03 15:59:17,2015-10-09,2015-10-19,10,2,overnight-boarding,782853,618542,0,380,53558
315311,2015-10-03 15:59:59,2015-10-08,2015-10-09,1,1,overnight-boarding,935078,20286,0,47,94602
459394,2015-10-03 16:00:32,2015-10-10,2015-10-13,3,3,overnight-traveling,974839,824040,1,240,37128
313821,2015-10-03 16:01:17,2015-10-15,2015-10-22,7,1,overnight-boarding,651192,405057,0,175,19018
315295,2015-10-03 16:03:59,2015-10-03,2015-10-04,1,1,overnight-boarding,1051307,617408,1,31.5,48104
315271,2015-10-03 16:04:16,2015-10-10,2015-10-11,1,1,overnight-boarding,1049519,567593,1,40.95,43215
315290,2015-10-03 16:06:33,2015-10-23,2015-10-25,2,1,overnight-boarding,988826,262474,0,70,22204
315332,2015-10-03 16:06:41,2015-11-04,2015-11-04,1,1,overnight-boarding,457846,626727,0,25,22030
313315,2015-10-03 16:06:59,2015-10-09,2015-10-19,10,1,overnight-boarding,1047676,598886,1,367.5,20009
458929,2015-10-03 16:07:39,2015-10-03,2015-10-05,2,2,overnight-traveling,1047905,884911,1,56,27545
315239,2015-10-03 16:09:15,2015-10-05,2015-10-05,1,3,overnight-boarding,51105,819003,0,151.99,11222
315238,2015-10-03 16:09:24,2015-10-10,2015-10-11,1,3,overnight-boarding,51105,819003,0,151.99,11222
459397,2015-10-03 16:11:49,2015-10-03,2015-10-03,1,1,overnight-traveling,999773,3466,0,12,99901
458949,2015-10-03 16:15:44,2015-10-24,2015-10-26,2,1,overnight-traveling,663972,260319,0,60,21045
314596,2015-10-03 16:16:06,2015-10-09,2015-10-11,2,1,overnight-boarding,401293,1176041,0,44,49097
315344,2015-10-03 16:16:13,2015-10-08,2015-10-12,4,1,overnight-boarding,745869,209300,0,76,20705
457094,2015-10-03 16:16:39,2015-10-21,2015-10-24,3,2,overnight-traveling,403200,751296,0,150,65203
312447,2015-10-03 16:17:12,2015-11-24,2015-11-29,5,1,overnight-boarding,465099,642544,0,150,33019
311161,2015-10-03 16:17:53,2015-10-16,2015-10-19,3,1,overnight-boarding,635483,854101,0,57,98201
315336,2015-10-03 16:18:37,2015-10-09,2015-10-10,1,1,overnight-boarding,4163,341857,0,35,94044
315251,2015-10-03 16:20:10,2015-10-03,2015-10-04,1,1,overnight-boarding,927881,813447,0,25,75071
459398,2015-10-03 16:20:41,2015-10-03,2015-10-03,1,2,overnight-traveling,680403,226268,0,10,78541
315353,2015-10-03 16:20:49,2015-10-06,2015-10-08,2,2,overnight-boarding,990480,428129,0,48,55446
459032,2015-10-03 16:21:52,2015-10-05,2015-10-09,4,1,overnight-traveling,1048726,930829,1,168,78610
315190,2015-10-03 16:21:53,2015-10-07,2015-10-18,11,1,overnight-boarding,1051112,1001255,1,334.95,21224
458725,2015-10-03 16:24:53,2015-10-03,2015-10-03,1,1,overnight-traveling,942311,749143,0,25,2134
459384,2015-10-03 16:25:33,2015-10-10,2015-10-14,4,2,overnight-traveling,1020951,895210,0,136,43212
315357,2015-10-03 16:26:55,2015-10-05,2015-10-08,3,1,overnight-boarding,744247,687643,0,40,75214
313607,2015-10-03 16:27:10,2015-10-28,2015-10-29,1,1,overnight-boarding,744247,687643,0,23,75214
458648,2015-10-03 16:29:49,2015-10-07,2015-10-14,7,1,overnight-traveling,1045892,1040519,1,140,85718
315307,2015-10-03 16:29:52,2015-10-03,2015-10-04,1,2,overnight-boarding,223310,986062,0,43,27707
457963,2015-10-03 16:30:13,2015-10-10,2015-10-18,8,2,overnight-traveling,1037041,533381,1,592,94403
311965,2015-10-03 16:32:17,2015-10-02,2015-10-07,5,2,overnight-boarding,1045334,818342,1,210,46205
313123,2015-10-03 16:34:48,2015-12-24,2015-12-29,5,1,overnight-boarding,1047233,252990,1,0,33040
314341,2015-10-03 16:35:21,2015-10-09,2015-10-12,3,1,overnight-boarding,488014,140367,0,72,60018
315330,2015-10-03 16:37:47,2015-10-05,2015-10-05,1,1,overnight-boarding,861979,82395,0,30,89183
310865,2015-10-03 16:38:10,2015-11-14,2015-11-21,7,1,overnight-boarding,1042833,661626,1,175,90731
311564,2015-10-03 16:39:08,2015-10-04,2015-10-04,1,1,overnight-boarding,1017761,880747,0,28,8003
459301,2015-10-03 16:40:31,2015-10-08,2015-10-12,4,1,overnight-traveling,1050446,969804,1,126,20895
315326,2015-10-03 16:40:43,2015-10-09,2015-10-11,2,1,overnight-boarding,259286,529153,0,60,80204
315095,2015-10-03 16:41:34,2015-10-16,2015-10-24,8,2,overnight-boarding,1050954,670827,1,378,2148
311997,2015-10-03 16:42:43,2015-10-03,2015-10-04,1,1,overnight-boarding,1045376,881464,1,17.85,31315
459401,2015-10-03 16:43:08,2015-10-28,2015-11-01,4,2,overnight-traveling,392469,644686,0,180,64014
315197,2015-10-03 16:44:26,2015-10-06,2015-10-06,1,1,overnight-boarding,710266,609994,0,20,91776
458287,2015-10-03 16:44:30,2015-10-03,2015-10-04,1,2,overnight-traveling,798085,295901,0,70,20190
315350,2015-10-03 16:45:21,2015-10-08,2015-10-11,3,1,overnight-boarding,1051368,1025752,1,75,48208
315373,2015-10-03 16:46:55,2015-10-15,2015-10-18,3,1,overnight-boarding,259449,759916,0,75,77004
314985,2015-10-03 16:47:00,2015-12-01,2015-12-04,3,1,overnight-boarding,1022300,425065,1,0,28078
315356,2015-10-03 16:47:47,2015-10-03,2015-10-03,1,1,overnight-boarding,1051388,615919,1,0,17815
308603,2015-10-03 16:47:56,2015-10-16,2015-10-18,2,1,overnight-boarding,982162,918822,1,70,1702
459105,2015-10-03 16:48:16,2015-10-16,2015-10-19,3,1,overnight-traveling,1049246,961917,1,78.75,32712
459322,2015-10-03 16:48:33,2015-10-02,2015-10-03,1,1,overnight-traveling,1037188,913770,0,31.5,20036
458429,2015-10-03 16:49:33,2015-10-29,2015-11-01,3,2,overnight-traveling,1044112,812173,1,138,76262
312644,2015-10-03 16:50:00,2015-11-06,2015-11-08,2,1,overnight-boarding,522626,958172,0,60,31909
315323,2015-10-03 16:52:19,2015-10-03,2015-10-04,1,1,overnight-boarding,865328,714316,0,26,55106
315358,2015-10-03 16:52:48,2015-10-16,2015-10-25,9,1,overnight-boarding,258017,616079,0,225,20005
458380,2015-10-03 16:54:29,2015-10-04,2015-10-06,2,1,overnight-traveling,969650,440115,0,90,20010
459382,2015-10-03 16:55:00,2015-11-25,2015-11-28,3,1,overnight-traveling,940344,584062,0,120,27807
315351,2015-10-03 16:55:32,2015-10-22,2015-10-26,4,1,overnight-boarding,745869,209300,0,76,20705
315123,2015-10-03 16:56:11,2015-12-12,2015-12-13,1,1,overnight-boarding,852254,840396,0,24,21014
315349,2015-10-03 16:56:17,2015-10-15,2015-10-19,4,1,overnight-boarding,745869,209300,0,76,20705
315375,2015-10-03 17:00:29,2015-10-03,2015-10-06,3,1,overnight-boarding,996689,709056,0,96,92835
459341,2015-10-03 17:00:43,2015-10-14,2015-10-19,5,1,overnight-traveling,507088,831101,0,0,92649
298863,2015-10-03 17:01:28,2015-11-25,2015-11-29,4,1,overnight-boarding,1014520,927594,1,0,36330
315374,2015-10-03 17:01:54,2015-10-10,2015-10-11,1,1,overnight-boarding,996689,709056,0,32,92835
309934,2015-10-03 17:02:35,2015-11-12,2015-11-15,3,1,overnight-boarding,767086,43206,0,75,98115
459370,2015-10-03 17:03:00,2015-10-03,2015-10-04,1,1,overnight-traveling,947403,620236,0,15,78235
315322,2015-10-03 17:03:54,2015-10-22,2015-11-01,10,1,overnight-boarding,484986,1049618,1,150,20904
315309,2015-10-03 17:05:21,2015-10-10,2015-10-11,1,1,overnight-boarding,412826,232626,0,35,22206
315360,2015-10-03 17:05:35,2015-10-04,2015-10-06,2,1,overnight-boarding,392617,1046757,0,50,10019
314343,2015-10-03 17:06:44,2015-10-13,2015-10-16,3,1,overnight-boarding,745354,75563,0,90,90057
315156,2015-10-03 17:06:57,2015-10-07,2015-10-09,2,2,overnight-boarding,735251,252529,0,90,73107
314429,2015-10-03 17:07:15,2015-10-05,2015-10-07,2,1,overnight-boarding,1007278,687600,0,86,98008
313458,2015-10-03 17:08:21,2015-10-14,2015-10-14,1,1,overnight-boarding,861979,82395,0,30,89183
456212,2015-10-03 17:08:21,2015-10-05,2015-10-07,2,2,overnight-traveling,892347,610843,1,60,94598
315329,2015-10-03 17:08:34,2015-10-05,2015-10-10,5,2,overnight-boarding,1051353,766203,1,210,43560
308049,2015-10-03 17:09:53,2015-10-04,2015-10-06,2,2,overnight-boarding,928683,946816,0,150,12936
315371,2015-10-03 17:10:01,2015-10-03,2015-10-06,3,1,overnight-boarding,1051372,772294,1,0,28314
457066,2015-10-03 17:10:21,2015-11-01,2015-11-05,4,1,overnight-traveling,1033810,417861,1,76,33060
457941,2015-10-03 17:11:09,2015-10-09,2015-10-09,1,1,overnight-traveling,478398,875563,0,25,98407
314267,2015-10-03 17:11:23,2015-10-02,2015-10-04,2,1,overnight-boarding,812152,39583,0,30,30529
314581,2015-10-03 17:12:28,2015-10-09,2015-10-11,2,2,overnight-boarding,1049946,1001377,1,60,80923
314987,2015-10-03 17:13:39,2015-10-04,2015-10-04,1,1,overnight-boarding,962337,939418,0,35,1982
314607,2015-10-03 17:15:42,2015-10-03,2015-10-04,1,1,overnight-boarding,794258,447701,0,25,90034
312325,2015-10-03 17:15:42,2015-10-05,2015-10-05,1,2,overnight-boarding,271751,204515,0,70,98106
314858,2015-10-03 17:16:03,2015-10-03,2015-10-06,3,2,overnight-boarding,908718,910487,0,84,46236
311491,2015-10-03 17:16:05,2015-11-23,2015-11-29,6,2,overnight-boarding,854932,271092,0,300,90020
315023,2015-10-03 17:16:28,2015-10-09,2015-10-11,2,2,overnight-boarding,628923,774951,0,110,78028
299417,2015-10-03 17:18:34,2015-10-15,2015-10-18,3,1,overnight-boarding,658357,113799,0,45,33774
312359,2015-10-03 17:20:24,2015-10-08,2015-10-11,3,2,overnight-boarding,628284,419664,1,158,60130
290889,2015-10-03 17:20:58,2015-11-20,2015-11-26,6,1,overnight-boarding,251677,145365,0,210,94551
315139,2015-10-03 17:21:48,2015-11-15,2015-11-19,4,1,overnight-boarding,1050942,862467,1,115.96,78578
458781,2015-10-03 17:22:23,2015-12-21,2016-01-03,13,2,overnight-traveling,882712,826782,0,0,2072
315044,2015-10-03 17:23:05,2015-10-06,2015-10-11,5,1,overnight-boarding,173083,709476,0,90,98125
304243,2015-10-03 17:23:32,2015-10-03,2015-10-04,1,1,overnight-boarding,1028704,673381,1,45,80504
315285,2015-10-03 17:23:57,2015-10-03,2015-10-10,7,2,overnight-boarding,1051292,913113,1,385,7080
313594,2015-10-03 17:24:53,2015-10-05,2015-10-07,2,1,overnight-boarding,580513,246922,0,60,8312
315260,2015-10-03 17:25:45,2015-10-12,2015-10-16,4,2,overnight-boarding,452729,287607,1,0,89104
315384,2015-10-03 17:25:54,2015-10-04,2015-10-04,1,1,overnight-boarding,835824,538452,0,20,60074
457477,2015-10-03 17:25:55,2015-10-04,2015-10-07,3,2,overnight-traveling,300050,833065,0,107.97,92117
315378,2015-10-03 17:26:46,2015-10-03,2015-10-03,1,1,overnight-boarding,694928,148906,0,10,89145
315403,2015-10-03 17:27:16,2015-10-16,2015-10-18,2,1,overnight-boarding,995237,517788,0,74,94618
315331,2015-10-03 17:29:07,2015-10-12,2015-10-12,1,1,overnight-boarding,861979,82395,0,30,89183
309987,2015-10-03 17:31:47,2015-10-08,2015-10-19,11,1,overnight-boarding,1040835,742210,1,264,11209
309067,2015-10-03 17:33:00,2015-10-03,2015-10-04,1,2,overnight-boarding,196295,655661,1,65,92104
306572,2015-10-03 17:33:48,2015-11-21,2015-11-29,8,1,overnight-boarding,653734,743533,0,120,33613
315408,2015-10-03 17:35:25,2015-10-23,2015-10-25,2,2,overnight-boarding,341364,609994,0,72,91776
312162,2015-10-03 17:35:38,2015-11-20,2015-11-23,3,2,overnight-boarding,966463,774382,0,162,92130
315396,2015-10-03 17:38:20,2015-10-03,2015-10-04,1,1,overnight-boarding,1051437,500,1,30,98006
458477,2015-10-03 17:38:42,2015-10-13,2015-10-17,4,1,overnight-traveling,1044515,248833,1,100,53221
459363,2015-10-03 17:42:01,2015-10-04,2015-10-05,1,1,overnight-traveling,433973,560889,0,30,95476
315348,2015-10-03 17:43:09,2015-10-10,2015-10-15,5,1,overnight-boarding,659950,134731,1,140,77494
459377,2015-10-03 17:43:14,2015-10-12,2015-10-16,4,2,overnight-traveling,365942,986274,0,80,60660
311727,2015-10-03 17:45:41,2015-10-05,2015-10-10,5,1,overnight-boarding,1044805,341010,1,200,94062
315415,2015-10-03 17:47:09,2015-10-03,2015-10-04,1,1,overnight-boarding,735990,406985,1,27,89074
315387,2015-10-03 17:47:37,2015-10-09,2015-10-11,2,1,overnight-boarding,600741,642009,0,50,15068
315102,2015-10-03 17:47:56,2015-11-24,2015-11-29,5,1,overnight-boarding,226068,404625,0,225,90039
456947,2015-10-03 17:47:59,2015-10-09,2015-10-13,4,1,overnight-traveling,1032924,805311,1,126,33460
458253,2015-10-03 17:48:05,2015-10-23,2015-10-25,2,1,overnight-traveling,251108,204229,0,24,60610
315410,2015-10-03 17:48:18,2015-10-03,2015-10-04,1,1,overnight-boarding,916644,541654,0,28,77571
459414,2015-10-03 17:48:23,2015-10-05,2015-10-09,4,2,overnight-traveling,652461,410552,0,120,78245
315400,2015-10-03 17:49:54,2015-10-09,2015-10-11,2,1,overnight-boarding,1051423,771751,1,31.5,72022
314473,2015-10-03 17:49:55,2015-10-06,2015-10-06,1,1,overnight-boarding,472394,591061,1,30,80112
315366,2015-10-03 17:50:15,2015-10-03,2015-10-04,1,1,overnight-boarding,625785,976074,0,30,90064
315211,2015-10-03 17:50:19,2015-10-03,2015-10-04,1,1,overnight-boarding,486608,62720,0,27,89103
314837,2015-10-03 17:51:55,2015-10-10,2015-10-17,7,1,overnight-boarding,1050505,759047,1,169.05,46060
451588,2015-10-03 17:52:06,2015-10-09,2015-10-12,3,2,overnight-traveling,976116,398397,0,105,37128
312641,2015-10-03 17:54:07,2015-10-08,2015-10-09,1,2,overnight-boarding,1046361,80607,1,58.8,98168
308912,2015-10-03 17:55:53,2015-10-09,2015-10-11,2,2,overnight-boarding,1039279,1006220,1,84,22903
314612,2015-10-03 17:56:27,2015-10-15,2015-10-22,7,1,overnight-boarding,590437,1022665,0,175,23454
315411,2015-10-03 17:56:50,2015-10-03,2015-10-04,1,1,overnight-boarding,1051418,1037164,1,26.99,70754
313411,2015-10-03 17:58:08,2015-10-10,2015-10-18,8,1,overnight-boarding,881899,459368,0,200,80235
314861,2015-10-03 17:58:13,2015-12-04,2015-12-06,2,1,overnight-boarding,422802,377667,0,70,33322
458651,2015-10-03 17:58:43,2015-10-22,2015-10-26,4,1,overnight-traveling,372726,26270,0,0,70115
315414,2015-10-03 18:00:22,2015-10-03,2015-10-05,2,1,overnight-boarding,1024435,847095,0,32,27522
311251,2015-10-03 18:01:42,2015-10-04,2015-10-05,1,1,overnight-boarding,580570,485514,0,40,98075
314973,2015-10-03 18:01:52,2015-12-10,2015-12-21,11,1,overnight-boarding,696033,468748,0,528,92677
315419,2015-10-03 18:02:10,2015-11-25,2015-11-29,4,1,overnight-boarding,1030741,676411,1,120,60586
314871,2015-10-03 18:03:30,2015-10-03,2015-10-04,1,1,overnight-boarding,662328,11399,0,35,60202
315422,2015-10-03 18:04:36,2015-10-03,2015-10-04,1,1,overnight-boarding,927627,499705,0,50,94122
458150,2015-10-03 18:04:50,2015-11-13,2015-11-16,3,1,overnight-traveling,537760,363498,0,81,80439
315376,2015-10-03 18:06:28,2015-10-23,2015-10-31,8,1,overnight-boarding,750202,226370,0,216,98112
293177,2015-10-03 18:06:29,2015-10-15,2015-10-21,6,2,overnight-boarding,873356,591518,0,240,44212
315442,2015-10-03 18:06:59,2015-10-03,2015-10-04,1,1,overnight-boarding,541268,253408,0,25,32566
305667,2015-10-03 18:10:22,2015-09-22,2015-09-23,1,1,overnight-boarding,1025901,849789,0,36.75,92020
315046,2015-10-03 18:10:52,2015-10-03,2015-10-04,1,1,overnight-boarding,971118,722230,0,20,89052
311034,2015-10-03 18:11:19,2015-10-15,2015-10-22,7,1,overnight-boarding,1043214,594445,1,245,94706
315359,2015-10-03 18:12:15,2015-10-21,2015-10-21,1,2,overnight-boarding,441044,423729,0,20,94561
310204,2015-10-03 18:12:16,2015-10-08,2015-10-13,5,1,overnight-boarding,1041598,232792,1,183.75,55386
311642,2015-10-03 18:13:07,2015-11-07,2015-11-08,1,1,overnight-boarding,994101,520550,1,21,97223
315144,2015-10-03 18:13:15,2015-10-13,2015-10-17,4,1,overnight-boarding,1050993,901736,1,84,72364
313149,2015-10-03 18:13:37,2015-10-08,2015-10-11,3,1,overnight-boarding,199133,523384,0,75,2140
314626,2015-10-03 18:14:53,2015-12-24,2015-12-27,3,2,overnight-boarding,509901,786511,1,180,98391
459372,2015-10-03 18:15:02,2015-10-05,2015-10-06,1,2,overnight-traveling,947146,391294,0,33.99,90028
300159,2015-10-03 18:15:47,2015-10-08,2015-10-14,6,1,overnight-boarding,628578,35274,0,90,37416
312800,2015-10-03 18:15:59,2015-10-05,2015-10-08,3,1,overnight-boarding,265453,593137,0,96,90212
459416,2015-10-03 18:16:05,2015-10-15,2015-10-25,10,1,overnight-traveling,720847,269911,0,330,77024
311999,2015-10-03 18:16:44,2015-10-30,2015-11-07,8,1,overnight-boarding,480867,40328,0,320,98168
312919,2015-10-03 18:16:44,2015-10-01,2015-10-02,1,2,overnight-boarding,143239,10318,0,65,94706
458547,2015-10-03 18:17:56,2015-10-10,2015-10-14,4,1,overnight-traveling,1044634,266966,1,140,95628
315426,2015-10-03 18:18:37,2015-10-20,2015-10-25,5,1,overnight-boarding,518949,901069,0,125,75078
315214,2015-10-03 18:19:32,2015-10-03,2015-10-06,3,1,overnight-boarding,921144,718178,0,90,1752
314725,2015-10-03 18:19:58,2015-10-18,2015-10-23,5,1,overnight-boarding,341105,423729,0,200,94561
459218,2015-10-03 18:20:16,2015-10-15,2015-10-20,5,1,overnight-traveling,1026974,801216,0,236.25,87144
315226,2015-10-03 18:20:39,2015-10-10,2015-10-11,1,1,overnight-boarding,690116,120739,0,25,40067
278841,2015-10-03 18:20:55,2015-10-09,2015-10-17,8,1,overnight-boarding,976408,827546,1,200,41071
314716,2015-10-03 18:20:58,2015-11-24,2015-11-30,6,1,overnight-boarding,711673,705456,0,120,92869
310347,2015-10-03 18:21:57,2015-10-09,2015-10-12,3,1,overnight-boarding,93467,564956,0,75,22304
315370,2015-10-03 18:22:59,2015-10-06,2015-10-11,5,1,overnight-boarding,1051406,384756,1,100,78362
315443,2015-10-03 18:23:02,2015-12-21,2015-12-28,7,1,overnight-boarding,982891,641555,0,350,11209
315429,2015-10-03 18:23:05,2015-10-05,2015-10-06,1,1,overnight-boarding,706542,246375,0,30,64152
315459,2015-10-03 18:23:53,2015-10-03,2015-10-07,4,1,overnight-boarding,1007043,805827,0,50,90007
459063,2015-10-03 18:25:29,2015-10-02,2015-10-02,1,1,overnight-traveling,621712,148611,0,25,87106
314816,2015-10-03 18:25:57,2015-10-02,2015-10-03,1,1,overnight-boarding,975097,417280,0,40,97203
313682,2015-10-03 18:26:06,2015-10-05,2015-10-07,2,1,overnight-boarding,1048321,35274,1,40,37416
315113,2015-10-03 18:26:07,2015-10-04,2015-10-09,5,1,overnight-boarding,422464,980876,0,85,60016
315455,2015-10-03 18:26:28,2015-10-13,2015-10-13,1,2,overnight-boarding,441044,423729,0,20,94561
459408,2015-10-03 18:28:11,2015-10-05,2015-10-06,1,1,overnight-traveling,956085,981857,0,35,94597
312787,2015-10-03 18:28:37,2015-10-20,2015-10-28,8,1,overnight-boarding,1042088,279798,1,168,78725
315428,2015-10-03 18:29:22,2015-10-04,2015-10-08,4,2,overnight-boarding,1051494,888501,1,152,37128
459426,2015-10-03 18:30:04,2015-12-31,2016-01-03,3,1,overnight-traveling,431195,713742,0,75,80031
303393,2015-10-03 18:30:27,2015-10-09,2015-10-11,2,1,overnight-boarding,925521,649017,1,50,77493
315174,2015-10-03 18:37:15,2015-12-20,2015-12-30,10,2,overnight-boarding,441044,423729,0,400,94561
458970,2015-10-03 18:37:25,2015-11-20,2015-11-22,2,2,overnight-traveling,1048202,802897,1,160,60630
299515,2015-10-03 18:37:49,2015-12-23,2016-01-06,14,1,overnight-boarding,170159,138402,0,392,85756
315424,2015-10-03 18:38:36,2015-10-04,2015-10-04,1,2,overnight-boarding,1051232,302098,1,40,30126
315019,2015-10-03 18:40:56,2015-10-05,2015-10-06,1,1,overnight-boarding,834557,292358,0,22,27607
315365,2015-10-03 18:41:05,2015-10-13,2015-10-18,5,1,overnight-boarding,621840,597232,0,175,7302
315020,2015-10-03 18:41:30,2015-10-12,2015-10-13,1,1,overnight-boarding,834557,292358,0,22,27607
312754,2015-10-03 18:41:54,2015-10-17,2015-10-18,1,1,overnight-boarding,945763,577622,1,26,53207
315296,2015-10-03 18:43:06,2015-10-04,2015-10-04,1,1,overnight-boarding,455006,878411,0,30,91321
315472,2015-10-03 18:43:27,2015-10-29,2015-11-01,3,1,overnight-boarding,795609,400245,0,90,27214
315463,2015-10-03 18:43:45,2015-10-05,2015-10-07,2,1,overnight-boarding,756329,336859,0,60,65256
314710,2015-10-03 18:44:13,2015-10-02,2015-10-02,1,1,overnight-boarding,1050246,522666,1,31.5,78723
307909,2015-10-03 18:45:40,2015-12-06,2015-12-11,5,1,overnight-boarding,96265,369582,0,140,94595
315450,2015-10-03 18:46:10,2015-10-03,2015-10-04,1,2,overnight-boarding,522387,426410,0,32,77845
315466,2015-10-03 18:46:23,2015-10-13,2015-10-25,12,1,overnight-boarding,1037147,780384,1,360,11788
315460,2015-10-03 18:48:20,2015-10-17,2015-10-18,1,1,overnight-boarding,1049200,567646,0,33,43212
315333,2015-10-03 18:48:20,2015-10-21,2015-10-26,5,1,overnight-boarding,751637,759047,0,115,46060
307543,2015-10-03 18:49:08,2015-10-22,2015-10-25,3,2,overnight-boarding,162120,873254,0,0,98144
315337,2015-10-03 18:49:18,2015-10-03,2015-10-03,1,2,overnight-boarding,657010,10318,0,60,94706
459403,2015-10-03 18:49:56,2015-10-11,2015-10-12,1,1,overnight-traveling,959735,463185,0,60,11221
459057,2015-10-03 18:49:56,2015-11-26,2015-11-29,3,1,overnight-traveling,829835,1040656,1,0,10012
314222,2015-10-03 18:49:59,2015-10-23,2015-10-23,1,1,overnight-boarding,911864,287376,0,30,93105
458214,2015-10-03 18:50:08,2015-11-24,2015-11-29,5,1,overnight-traveling,1039435,281658,1,150,94303
315425,2015-10-03 18:51:10,2015-11-20,2015-11-26,6,1,overnight-boarding,738670,12776,0,540,60061
